INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
230482154,07/05/2021,04:45:00,BRONX,44,0,,false,,,,45-64,M,BLACK,"1,007,981","244,635",40.838118200000046,-73.91423903099997,POINT (-73.91423903099997 40.838118200000046)
224744461,02/23/2021,11:05:00,BROOKLYN,69,0,,false,<18,M,BLACK,<18,M,BLACK,"1,008,830","171,255",40.63670610200006,-73.91143889899996,POINT (-73.91143889899996 40.63670610200006)
230416142,07/03/2021,17:19:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,"1,050,916","184,451",40.67270933900005,-73.75967174599998,POINT (-73.75967174599998 40.67270933900005)
225663030,03/15/2021,02:25:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,"1,003,416","183,758",40.671037471000034,-73.93091017899997,POINT (-73.93091017899997 40.671037471000034)
230311080,07/01/2021,13:50:00,MANHATTAN,30,0,,false,<18,M,BLACK,25-44,M,BLACK,"996,959","237,594",40.81881540500007,-73.95408520999997,POINT (-73.95408520999997 40.81881540500007)
233173935,09/05/2021,15:10:00,BRONX,47,0,GROCERY/BODEGA,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,024,708","266,922",40.89922835500005,-73.85365417799993,POINT (-73.85365417799993 40.89922835500005)
231005016,07/17/2021,00:25:00,BROOKLYN,83,0,,false,,,,25-44,M,WHITE,"1,007,052","193,757",40.698473818000025,-73.91776898099994,POINT (-73.91776898099994 40.698473818000025)
233998219,09/23/2021,02:01:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK,"1,011,047","239,814",40.82487717500004,-73.90317795599998,POINT (-73.90317795599998 40.82487717500004)
228586947,05/23/2021,12:37:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,010,467","243,220",40.83422740700007,-73.90526031299999,POINT (-73.90526031299999 40.83422740700007)
228679852,05/25/2021,23:00:00,BRONX,50,0,,false,,,,25-44,M,BLACK HISPANIC,"1,011,526","257,979",40.874733237000044,-73.90137332799998,POINT (-73.90137332799998 40.874733237000044)
226233025,03/26/2021,18:40:00,BROOKLYN,60,0,,true,,,,25-44,M,BLACK HISPANIC,"987,641","148,923",40.57544276900006,-73.98779476299995,POINT (-73.98779476299995 40.57544276900006)
227950658,05/07/2021,16:22:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,006,769","241,999",40.83088631600003,-73.91862797499994,POINT (-73.91862797499994 40.83088631600003)
228798560,05/27/2021,22:50:00,QUEENS,103,0,,false,18-24,F,BLACK,25-44,M,BLACK,"1,037,559","194,576",40.70059059000005,-73.80774319999993,POINT (-73.80774319999993 40.70059059000005)
224069697,02/06/2021,11:00:00,BRONX,45,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,"1,033,217","254,904",40.86619963500005,-73.82296280999998,POINT (-73.82296280999998 40.86619963500005)
232592202,08/21/2021,12:29:00,BRONX,47,0,,false,,,,25-44,M,BLACK,"1,027,038","259,448",40.878703616000045,-73.84527372199994,POINT (-73.84527372199994 40.878703616000045)
231246225,07/22/2021,06:32:00,MANHATTAN,34,0,GROCERY/BODEGA,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,005,596","254,339",40.86475888300004,-73.92282737999993,POINT (-73.92282737999993 40.86475888300004)
232753194,08/26/2021,02:00:00,MANHATTAN,32,0,,true,,,,25-44,M,BLACK,"1,001,028","240,332",40.82632364900008,-73.93937751299995,POINT (-73.93937751299995 40.82632364900008)
230234503,06/29/2021,19:14:00,QUEENS,102,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,"1,021,828","190,928",40.69065847000007,-73.86449709799997,POINT (-73.86449709799997 40.69065847000007)
225439057,03/08/2021,13:00:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"998,173","227,824",40.79199761600006,-73.94971942099994,POINT (-73.94971942099994 40.79199761600006)
231371588,07/26/2021,08:54:00,BROOKLYN,84,0,,false,,,,45-64,M,BLACK,"987,077","189,079",40.685662708000045,-73.98980819599996,POINT (-73.98980819599996 40.685662708000045)
227344214,04/24/2021,22:30:00,MANHATTAN,25,0,GROCERY/BODEGA,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,001,507","232,216",40.804046578000055,-73.93766760899997,POINT (-73.93766760899997 40.804046578000055)
223505103,01/22/2021,22:00:00,BROOKLYN,73,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,"1,010,788","178,287",40.65600176600003,-73.90435650399996,POINT (-73.90435650399996 40.65600176600003)
233468974,09/13/2021,03:55:00,BRONX,41,0,,false,,,,<18,M,BLACK,"1,016,614","234,651",40.810687557000044,-73.88308807099996,POINT (-73.88308807099996 40.810687557000044)
226598083,04/06/2021,01:20:00,BROOKLYN,83,0,,false,25-44,F,WHITE,25-44,M,BLACK,"1,005,987","195,005",40.70190196600004,-73.92160573599993,POINT (-73.92160573599993 40.70190196600004)
231941628,08/07/2021,23:16:00,BRONX,44,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,004,530","242,729",40.83289538100007,-73.92671649599998,POINT (-73.92671649599998 40.83289538100007)
230606421,07/08/2021,01:16:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,"1,041,835","189,204",40.68581893900005,-73.79236783699997,POINT (-73.79236783699997 40.68581893900005)
228262995,05/15/2021,21:07:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"1,010,688","245,851",40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
230719148,07/11/2021,03:58:00,BRONX,44,0,,false,,,,25-44,M,BLACK,"1,006,717","244,842",40.838689661000046,-73.91880635699994,POINT (-73.91880635699994 40.838689661000046)
233634539,09/16/2021,05:15:00,BROOKLYN,79,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,001,523","192,971",40.696328949000076,-73.93771061299998,POINT (-73.93771061299998 40.696328949000076)
231053195,07/19/2021,02:12:00,BROOKLYN,70,0,,false,18-24,M,BLACK,25-44,M,BLACK,"995,282","177,785",40.65465677800007,-73.96024209699993,POINT (-73.96024209699993 40.65465677800007)
232924793,08/30/2021,18:35:00,MANHATTAN,24,0,,false,18-24,M,BLACK,45-64,M,BLACK,"994,327","230,100",40.79824984200008,-73.96360558899994,POINT (-73.96360558899994 40.79824984200008)
229904042,06/22/2021,00:49:00,BROOKLYN,67,0,,true,,,,25-44,M,BLACK,"999,475","172,871",40.64116269600004,-73.94514161199999,POINT (-73.94514161199999 40.64116269600004)
226762827,04/10/2021,02:40:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"999,510","186,800",40.67939467000008,-73.94498397699994,POINT (-73.94498397699994 40.67939467000008)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,true,25-44,M,BLACK HISPANIC,25-44,F,WHITE HISPANIC,"1,020,492","187,865",40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
227950668,05/09/2021,19:48:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,"1,047,439","156,663",40.59646293100008,-73.77246640899993,POINT (-73.77246640899993 40.59646293100008)
229824438,06/20/2021,02:09:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,"998,193","186,297",40.678016222000046,-73.94973324699998,POINT (-73.94973324699998 40.678016222000046)
228425700,05/19/2021,22:35:00,BROOKLYN,67,0,BAR/NIGHT CLUB,true,,,,25-44,M,BLACK,"998,911","176,430",40.65093233300007,-73.94716612399996,POINT (-73.94716612399996 40.65093233300007)
230775123,07/12/2021,18:56:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,"1,049,416","181,161",40.66369022200007,-73.76511099399994,POINT (-73.76511099399994 40.66369022200007)
230448653,07/04/2021,21:05:00,BROOKLYN,83,0,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,008,203","191,229",40.691532006000045,-73.91362703999994,POINT (-73.91362703999994 40.691532006000045)
231005015,07/17/2021,01:13:00,BROOKLYN,83,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,"1,009,743","191,336",40.69182139400005,-73.90807340699997,POINT (-73.90807340699997 40.69182139400005)
224119135,02/08/2021,14:39:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,"999,816","176,837",40.65204791600007,-73.94390374499993,POINT (-73.94390374499993 40.65204791600007)
222560299,01/02/2021,20:00:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,"1,009,526","191,916",40.69341398200004,-73.90885373399993,POINT (-73.90885373399993 40.69341398200004)
229507141,06/11/2021,16:05:00,BRONX,40,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,007,956","233,989",40.80889802400003,-73.91436698999998,POINT (-73.91436698999998 40.80889802400003)
226419557,04/01/2021,02:20:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,"999,446","171,582",40.63762471600006,-73.94524900899995,POINT (-73.94524900899995 40.63762471600006)
228578480,05/21/2021,21:37:00,QUEENS,101,0,,true,,,,18-24,M,BLACK,"1,050,102","156,260",40.595337394000076,-73.76288128099996,POINT (-73.76288128099996 40.595337394000076)
232888015,08/28/2021,19:54:00,BRONX,52,0,,true,,,,25-44,M,BLACK,"1,014,295","253,237",40.86170890900007,-73.89138208599996,POINT (-73.89138208599996 40.86170890900007)
227089755,04/18/2021,19:10:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,"960,040","174,186",40.64475207900006,-74.08724138199995,POINT (-74.08724138199995 40.64475207900006)
223603559,01/26/2021,21:10:00,QUEENS,108,0,,false,,,,25-44,M,BLACK,"996,644","209,958",40.74296235400004,-73.95527424799997,POINT (-73.95527424799997 40.74296235400004)
233459105,09/12/2021,01:16:00,MANHATTAN,32,0,,true,25-44,M,BLACK HISPANIC,25-44,F,BLACK,"997,996","235,238",40.81234729200002,-73.95034346699998,POINT (-73.95034346699998 40.81234729200002)
226542152,04/05/2021,22:10:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,"1,003,989","244,111",40.836689797000076,-73.92866741799997,POINT (-73.92866741799997 40.836689797000076)
227950642,05/06/2021,00:14:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,"1,007,909","180,650",40.66249583800004,-73.91472433799998,POINT (-73.91472433799998 40.66249583800004)
224465521,02/16/2021,20:00:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,"1,050,710","184,826",40.67374017600008,-73.76041066999993,POINT (-73.76041066999993 40.67374017600008)
225601140,03/13/2021,03:50:00,BROOKLYN,90,0,BAR/NIGHT CLUB,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,"1,001,951","195,081",40.70211956100008,-73.93616159099997,POINT (-73.93616159099997 40.70211956100008)
231941262,08/07/2021,14:07:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,"1,004,068","182,079",40.66642755600003,-73.92856472999993,POINT (-73.92856472999993 40.66642755600003)
228865355,05/28/2021,00:15:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,"1,015,238","181,508",40.66482824100007,-73.88830358399997,POINT (-73.88830358399997 40.66482824100007)
223505522,01/24/2021,08:20:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,007,112","234,639",40.81068431800003,-73.91741360199995,POINT (-73.91741360199995 40.81068431800003)
229234204,06/07/2021,21:40:00,BRONX,48,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"1,014,977","246,300",40.84266656700004,-73.88894829999998,POINT (-73.88894829999998 40.84266656700004)
227221322,04/21/2021,15:57:00,BRONX,44,0,,false,,,,25-44,M,BLACK,"1,010,044","244,313",40.83722861900003,-73.90678471699994,POINT (-73.90678471699994 40.83722861900003)
225602529,03/14/2021,05:00:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,F,BLACK,"1,006,490","244,533",40.837842121000044,-73.91962775199994,POINT (-73.91962775199994 40.837842121000044)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,020,492","187,865",40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
230448647,07/04/2021,04:17:00,BRONX,42,0,,true,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,014,375","242,982",40.833561700000075,-73.89113894099995,POINT (-73.89113894099995 40.833561700000075)
225923583,03/21/2021,20:20:00,BROOKLYN,71,0,,true,,,,25-44,M,BLACK,"995,019","179,733",40.66000393500008,-73.96118683799993,POINT (-73.96118683799993 40.66000393500008)
229824435,06/19/2021,02:00:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,016,125","182,265",40.66690288800004,-73.88510277199998,POINT (-73.88510277199998 40.66690288800004)
228108958,05/12/2021,19:50:00,QUEENS,105,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,049,893","181,010",40.66327223800005,-73.76339312899995,POINT (-73.76339312899995 40.66327223800005)
228917763,05/31/2021,22:29:00,MANHATTAN,25,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,001,312","231,864",40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
224465522,02/16/2021,20:58:00,MANHATTAN,13,0,HOSPITAL,false,,,,18-24,M,BLACK,"990,769","208,776",40.73972433900008,-73.97647696499997,POINT (-73.97647696499997 40.73972433900008)
228062046,05/12/2021,04:53:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,"1,007,160","247,651",40.84639840500005,-73.91719577199996,POINT (-73.91719577199996 40.84639840500005)
230815779,07/14/2021,00:11:00,BRONX,44,0,,false,,,,45-64,M,BLACK,"1,006,490","244,533",40.837842121000044,-73.91962775199994,POINT (-73.91962775199994 40.837842121000044)
232264782,08/13/2021,14:10:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,010,869","183,398",40.67003008100005,-73.90404439699995,POINT (-73.90404439699995 40.67003008100005)
223202280,01/16/2021,02:30:00,BRONX,49,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,WHITE HISPANIC,"1,021,369","255,493",40.86787402900006,-73.86579554099995,POINT (-73.86579554099995 40.86787402900006)
225063427,03/02/2021,23:32:00,BROOKLYN,67,0,HOSPITAL,false,,,,25-44,M,BLACK,"1,008,789","177,637",40.654223423000076,-73.91156340899995,POINT (-73.91156340899995 40.654223423000076)
228482606,05/20/2021,23:22:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,013,046","183,111",40.66923551700007,-73.89619790799998,POINT (-73.89619790799998 40.66923551700007)
229507546,06/12/2021,14:24:00,BRONX,41,0,,true,25-44,M,BLACK,25-44,F,BLACK,"1,012,076","239,818",40.82488497200006,-73.89945993699997,POINT (-73.89945993699997 40.82488497200006)
233998524,09/23/2021,21:06:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,25-44,M,BLACK HISPANIC,"1,026,999","237,853",40.81943199400007,-73.84555243499993,POINT (-73.84555243499993 40.81943199400007)
232265324,08/14/2021,05:12:00,BROOKLYN,67,0,,false,,,,25-44,F,BLACK,"999,662","175,419",40.64815608300007,-73.94446197999997,POINT (-73.94446197999997 40.64815608300007)
227431725,04/27/2021,18:15:00,BRONX,47,0,,true,25-44,M,BLACK,25-44,F,WHITE,"1,021,249","260,648",40.88202340700008,-73.86620093899995,POINT (-73.86620093899995 40.88202340700008)
234101078,09/26/2021,22:31:00,BRONX,44,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,"1,006,176","243,360",40.83462336000007,-73.92076635799998,POINT (-73.92076635799998 40.83462336000007)
222607499,01/04/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,"1,017,824","243,494",40.834954553000046,-73.87867276499998,POINT (-73.87867276499998 40.834954553000046)
222990833,01/12/2021,22:12:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,012,580","172,896",40.64119909400005,-73.89792064799997,POINT (-73.89792064799997 40.64119909400005)
228254684,05/14/2021,12:23:00,BRONX,47,0,,false,<18,M,BLACK,<18,M,BLACK,"1,028,627","257,211",40.87255590400008,-73.83954249299995,POINT (-73.83954249299995 40.87255590400008)
227269108,04/23/2021,01:54:00,BROOKLYN,83,0,,false,,,,18-24,M,WHITE HISPANIC,"1,010,367","191,737",40.69292022700006,-73.90582170299997,POINT (-73.90582170299997 40.69292022700006)
232497424,08/19/2021,23:53:00,BRONX,40,0,,false,,,,25-44,M,WHITE HISPANIC,"1,008,028","233,798",40.80837358900004,-73.91410757799997,POINT (-73.91410757799997 40.80837358900004)
233149851,09/04/2021,20:18:00,MANHATTAN,32,0,,true,18-24,M,BLACK,<18,M,BLACK,"998,593","235,938",40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
230162216,06/25/2021,14:33:00,BRONX,46,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,011,256","251,004",40.85558981500003,-73.90237773499997,POINT (-73.90237773499997 40.85558981500003)
231969565,08/08/2021,17:46:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,"1,004,557","183,513",40.67036245800006,-73.92679774299995,POINT (-73.92679774299995 40.67036245800006)
231810237,08/04/2021,21:56:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"995,444","191,207",40.69149695300007,-73.95963596099993,POINT (-73.95963596099993 40.69149695300007)
233030792,09/01/2021,03:14:00,BRONX,47,0,,true,,,,25-44,M,BLACK,"1,027,861","264,197",40.89173408700003,-73.84226671699997,POINT (-73.84226671699997 40.89173408700003)
233828558,09/20/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,022,040","240,165",40.825800379000036,-73.86345588999995,POINT (-73.86345588999995 40.825800379000036)
233431367,09/10/2021,20:16:00,BROOKLYN,60,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"990,145","148,946",40.57550458800005,-73.97878102599998,POINT (-73.97878102599998 40.57550458800005)
230196723,06/28/2021,22:01:00,BRONX,52,0,,false,,,,25-44,M,BLACK,"1,017,769","261,525",40.884444399000074,-73.87878135499993,POINT (-73.87878135499993 40.884444399000074)
231810236,08/03/2021,01:00:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,044,074","156,299",40.59548717900003,-73.78458649099997,POINT (-73.78458649099997 40.59548717900003)
233172873,09/03/2021,19:08:00,BRONX,43,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,024,458","243,524",40.83500918400005,-73.85469888099993,POINT (-73.85469888099993 40.83500918400005)
233179436,09/06/2021,03:52:00,QUEENS,102,0,,false,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,"1,034,148","192,848",40.69586753200008,-73.82005769499993,POINT (-73.82005769499993 40.69586753200008)
226139413,03/25/2021,18:16:00,MANHATTAN,33,0,,false,,,,25-44,M,WHITE HISPANIC,"1,000,134","244,289",40.83718613000008,-73.94259843199995,POINT (-73.94259843199995 40.83718613000008)
222526453,01/01/2021,06:15:00,QUEENS,106,0,,false,,,,18-24,M,WHITE HISPANIC,"1,027,473","184,592",40.67324184700004,-73.84418219599996,POINT (-73.84418219599996 40.67324184700004)
229542173,06/15/2021,00:30:00,BRONX,48,0,MULTI DWELL - APT BUILD,false,,,,45-64,M,BLACK,"1,012,924","250,164",40.85327900700002,-73.89635169699994,POINT (-73.89635169699994 40.85327900700002)
231637053,07/31/2021,22:36:00,QUEENS,115,0,,false,,,,18-24,F,WHITE HISPANIC,"1,018,623","214,936",40.75656758500002,-73.87593153399997,POINT (-73.87593153399997 40.75656758500002)
229161011,06/05/2021,23:53:00,MANHATTAN,14,0,,false,,,,25-44,M,BLACK,"988,081","213,254",40.75201690100005,-73.98617433999993,POINT (-73.98617433999993 40.75201690100005)
229188686,06/06/2021,02:00:00,BRONX,46,0,MULTI DWELL - APT BUILD,true,18-24,F,BLACK,25-44,M,BLACK,"1,013,266","253,128",40.86141317800008,-73.89510261899994,POINT (-73.89510261899994 40.86141317800008)
234143776,09/27/2021,03:50:00,MANHATTAN,34,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,007,258","255,280",40.86733746700002,-73.91681537799997,POINT (-73.91681537799997 40.86733746700002)
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,"1,010,706","243,782",40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
234268729,09/29/2021,12:50:00,BRONX,48,0,,true,,,,<18,M,BLACK HISPANIC,"1,016,838","250,252",40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
233762540,09/18/2021,19:00:00,BROOKLYN,76,0,,false,<18,M,WHITE HISPANIC,18-24,F,BLACK,"984,564","184,955",40.67434370600006,-73.99886945399999,POINT (-73.99886945399999 40.67434370600006)
227647474,05/02/2021,02:00:00,MANHATTAN,24,0,,false,,,,18-24,M,BLACK,"993,480","230,424",40.79914005900008,-73.96666431799997,POINT (-73.96666431799997 40.79914005900008)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,<18,M,BLACK,"1,020,808","262,493",40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
230482155,07/05/2021,19:15:00,BRONX,46,0,,false,,,,18-24,M,BLACK HISPANIC,"1,009,120","247,786",40.84676363700004,-73.91011107099996,POINT (-73.91011107099996 40.84676363700004)
232299784,08/16/2021,00:26:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,001,469","191,733",40.69293103200005,-73.93790851499993,POINT (-73.93790851499993 40.69293103200005)
233307769,09/08/2021,23:48:00,BRONX,46,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,"1,011,751","250,275",40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002)
233828149,09/20/2021,14:02:00,BROOKLYN,94,0,,false,,,,18-24,M,BLACK,"1,000,805","200,665",40.71744853400003,-73.94028098699994,POINT (-73.94028098699994 40.71744853400003)
228369051,05/18/2021,18:25:00,BRONX,42,0,,false,,,,25-44,M,BLACK,"1,009,613","241,202",40.82869107100004,-73.90835406399998,POINT (-73.90835406399998 40.82869107100004)
231941627,08/06/2021,16:40:00,BRONX,48,0,,false,45-64,M,BLACK,25-44,M,BLACK HISPANIC,"1,015,971","251,537",40.85703705900005,-73.88533102499997,POINT (-73.88533102499997 40.85703705900005)
232733684,08/25/2021,23:16:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,18-24,F,BLACK,"998,362","231,048",40.800846321000044,-73.94903008499993,POINT (-73.94903008499993 40.800846321000044)
232632359,08/23/2021,09:30:00,MANHATTAN,19,0,COMMERCIAL BLDG,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"999,095","224,575",40.78307848000002,-73.94639685599996,POINT (-73.94639685599996 40.78307848000002)
231635821,07/30/2021,17:55:00,BRONX,40,0,,false,,,,18-24,M,BLACK HISPANIC,"1,009,107","234,424",40.81008881500002,-73.91020756299997,POINT (-73.91020756299997 40.81008881500002)
230885990,07/15/2021,13:40:00,BRONX,47,0,PVT HOUSE,false,,,,25-44,M,BLACK,"1,022,476","260,798",40.882429881000064,-73.86176285599998,POINT (-73.86176285599998 40.882429881000064)
232888020,08/29/2021,21:43:00,MANHATTAN,7,0,,false,25-44,F,BLACK,25-44,M,BLACK,"987,050","201,534",40.71984877500006,-73.98990037199997,POINT (-73.98990037199997 40.71984877500006)
229946095,06/22/2021,03:58:00,QUEENS,108,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,000,081","208,688",40.73947103600005,-73.94287386799994,POINT (-73.94287386799994 40.73947103600005)
225601139,03/12/2021,21:00:00,BRONX,48,0,PVT HOUSE,false,25-44,F,BLACK,18-24,M,BLACK,"1,018,554","245,062",40.839255451000035,-73.87602669799998,POINT (-73.87602669799998 40.839255451000035)
223801324,01/31/2021,00:25:00,BROOKLYN,69,0,,true,,,,45-64,M,BLACK,"1,006,887","171,672",40.637855856000044,-73.91843818899997,POINT (-73.91843818899997 40.637855856000044)
228262995,05/15/2021,21:07:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,010,688","245,851",40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
225438895,03/10/2021,07:30:00,MANHATTAN,28,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,M,BLACK,"998,054","232,172",40.80393187900006,-73.95014024399995,POINT (-73.95014024399995 40.80393187900006)
226542631,04/05/2021,17:45:00,BROOKLYN,75,0,,false,18-24,M,BLACK,<18,F,BLACK,"1,018,470","183,006",40.66892801300003,-73.87664608299998,POINT (-73.87664608299998 40.66892801300003)
227344443,04/25/2021,06:30:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,012,082","259,912",40.88003698600005,-73.89935484099993,POINT (-73.89935484099993 40.88003698600005)
231110269,07/20/2021,15:15:00,QUEENS,105,0,BANK,false,18-24,M,BLACK,18-24,M,BLACK,"1,053,012","187,109",40.67998889000006,-73.752088626,POINT (-73.752088626 40.67998889000006)
226503933,04/02/2021,16:08:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,009,909","241,902",40.83061151500005,-73.90728181399999,POINT (-73.90728181399999 40.83061151500005)
229411216,06/11/2021,00:44:00,BRONX,43,0,,true,,,,18-24,M,BLACK,"1,020,518","242,653",40.83263560100005,-73.86894183199998,POINT (-73.86894183199998 40.83263560100005)
232444801,08/18/2021,16:55:00,BROOKLYN,83,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,"1,009,743","191,336",40.69182139400005,-73.90807340699997,POINT (-73.90807340699997 40.69182139400005)
231866067,08/05/2021,11:30:00,BRONX,44,0,,false,,,,18-24,M,BLACK,"1,008,123","244,271",40.837118743000076,-73.91372714799998,POINT (-73.91372714799998 40.837118743000076)
222563766,01/03/2021,21:21:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,25-44,M,BLACK,"1,005,947","235,372",40.81269913700004,-73.92161973599997,POINT (-73.92161973599997 40.81269913700004)
228482609,05/20/2021,00:30:00,BROOKLYN,77,0,,false,,,,45-64,M,BLACK,"998,074","184,626",40.673429889000026,-73.95016570099993,POINT (-73.95016570099993 40.673429889000026)
228918109,05/31/2021,11:15:00,BROOKLYN,83,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,006,644","195,886",40.70431846500002,-73.91923329999997,POINT (-73.91923329999997 40.70431846500002)
229848435,06/20/2021,22:38:00,BRONX,46,0,,false,,,,25-44,M,BLACK,"1,011,671","248,756",40.84941844700006,-73.90088675199996,POINT (-73.90088675199996 40.84941844700006)
